AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202409,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,67893381.61,402913,50026323.75,36521,65838020.16,223632,48869338.94,119626,11285,970,11014,887
202205,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,18819079.85,35299,7399183.42,2040,16078643.77,25541,9559859.41,6369,2010,104,1962,100
202408,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,13523788.44,69656,11400391.81,5372,14375100.52,38848,8619515.73,14280,2668,224,2623,193
202303,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,17230363.55,112272,10197350.44,1603,17180003.93,89990,5906451.9,5292,5630,77,5865,59
202110,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,7691054.62,29905,4182048.55,634,6939704.84,29740,5704977.28,1282,2854,50,3288,52
202502,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,30161831.57,239223,3152279.15,4199,28990621.9,145536,3864045.15,19745,7533,141,7512,121
202103,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,5891719.88,15230,2974875.92,1950,5780032.28,15411,3213065.14,1908,2627,238,2828,264
202501,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,30013871.52,243263,3155859.6,3764,28072619.17,146923,4880919.82,21479,7556,138,7588,120
202311,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,24850082.9,94318,9004811.94,5813,23225441.71,53897,11079567.3,17281,3139,139,3071,142
202305,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,75339066.0,357473,29103999.87,24958,73033746.83,245356,28917266.03,65998,19142,1109,18756,1120
202408,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,24820065.85,157212,10402814.74,10657,25544013.64,87913,9434134.62,22109,4639,331,4610,314
202105,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,2612673.77,12404,435510.55,310,2757235.11,13066,351335.84,457,1747,43,1993,48
202206,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,3263236.28,7916,683382.2,750,3374003.19,4939,491167.12,636,912,44,794,40
202101,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,1118228.88,1374,152673.08,117,1124556.79,1486,221981.17,161,340,25,381,31
202111,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,2440158.73,4156,308921.01,245,1792549.25,2857,1435055.55,299,638,35,567,34
202407,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,32814277.76,127958,16641615.37,8053,34301968.35,68570,20968362.74,25381,3555,183,3488,175
202409,3519808,ICÉM,35,SÃO PAULO,SE,SUDESTE,24050279.61,151640,8653680.35,10218,23662486.91,84471,7588905.13,23532,4642,342,4518,303
202103,5003256,COSTA RICA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,11273222.39,25116,11292537.32,3196,12357285.83,23068,6752888.01,3997,4586,447,4748,513
202404,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,28390047.04,118825,10927576.91,6713,29102169.18,64181,14250392.03,22287,3397,165,3302,160
202104,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,867486.68,1407,127925.79,106,1077062.07,1049,3943132.76,110,309,18,281,18
202111,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,16407221.56,66229,9704060.21,7732,15139246.45,54057,9722071.61,14338,6016,451,5777,442
202405,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,29884471.04,128130,10237885.51,7116,30045352.61,73685,14403158.54,25406,3475,169,3396,170
202201,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,6630014.95,39710,1531000.53,1169,6844084.03,34347,1237579.1,2168,3452,85,3758,81
202406,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,28729386.29,123427,12239494.3,7162,29039935.76,69361,17578528.61,24823,3502,171,3442,179
202403,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,25877034.63,210257,7732179.34,2110,25269599.49,137261,5427012.03,12651,6903,84,6975,72
202212,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,22529747.09,60126,8994279.4,3983,20322252.48,40244,8886876.44,11440,2532,119,2496,117
202308,1303502,PAUINI,13,AMAZONAS,NO,NORTE,10209788.02,84760,1469102.41,1560,8394899.18,54363,1313803.52,3585,4055,92,3781,83
202301,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,58437974.06,288109,24578566.03,20730,55450774.31,205887,24715342.06,53703,18063,1068,17650,1057
202305,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,19913800.94,69315,11247749.56,5293,19954823.42,43878,11567798.87,14779,2888,132,2808,135
202501,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,8033579.65,40215,962530.81,1553,6867167.29,17112,1527651.04,2768,1573,67,1415,65
202112,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,2440071.48,5108,406726.48,314,1740893.3,3509,787155.56,378,682,33,606,37
202409,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,7385543.18,35891,1604810.0,1163,5360548.6,16127,1928327.12,2742,1488,74,1345,61
202410,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,29748161.93,266588,5063393.41,5122,28304961.51,154220,5413254.32,19918,7833,176,7716,156
202501,1700350,ALIANÇA DO TOCANTINS,17,TOCANTINS,NO,NORTE,18299795.64,110726,70998837.67,3814,18036751.93,63394,46640479.88,20660,3299,154,3320,145
202106,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,1136084.59,1927,135345.38,108,1488052.3,1636,334129.37,114,456,21,387,20
202409,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,27236126.64,252770,4631446.6,4260,26375408.1,145552,3821585.51,17195,7742,172,7565,157
202105,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,980487.78,1703,145740.14,112,1419065.9,1408,3489630.82,128,390,17,332,21
202011,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,16954.5,72,336.57,4,18641.3,70,230010.02,4,26,3,29,3
202502,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,8080087.48,38189,2091293.09,1496,6943983.81,16392,1397241.29,2692,1553,64,1427,69
202305,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,8803752.75,41457,5241036.62,4666,8649886.81,27203,8052498.4,10542,2459,210,2461,198
202302,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,3485466.97,11410,666157.81,634,2634633.23,6093,2673075.81,1070,1120,46,989,46
202110,3129400,IBERTIOGA,31,MINAS GERAIS,SE,SUDESTE,1688046.36,5192,313959.87,376,1610151.7,4680,385903.7,373,876,56,777,52
202202,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,81253916.16,235484,106423406.68,27668,84236618.06,189523,114543169.38,65084,28088,2870,26565,2934
202506,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,129183035.73,812930,55606204.85,45763,119384264.89,444535,52525850.49,142898,23694,1465,23279,1427
202301,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,35277577.65,162334,24985714.59,17795,32737689.79,112108,18927298.44,51655,8715,668,8433,640
202106,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,5059406.56,8313,1497454.31,479,3709173.49,6281,2187683.44,847,1051,45,975,55
202106,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,10272766.65,33233,5074538.48,4197,9475876.1,31306,5520982.06,5556,4484,338,4243,360
202302,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,15754601.86,97531,5361461.69,1268,15433429.64,75385,5182921.1,4228,5398,76,5634,61
202202,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,7939376.72,37883,4866259.8,850,8307937.24,35468,4554106.75,1575,3207,54,3784,50
202305,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,17795257.91,123131,8486580.84,1660,17629356.02,99384,5668067.82,6616,5737,72,5976,69
202210,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,58238057.96,272136,24346033.7,19890,52591110.0,201117,24794977.26,52758,17300,1025,17017,1023
202412,1300607,BENJAMIN CONSTANT,13,AMAZONAS,NO,NORTE,52588721.28,346059,19092244.69,9029,51757550.83,222750,11752069.56,19376,11372,286,11267,287
202109,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,1760578.98,3387,128648.57,183,1214641.48,2377,226730.67,223,576,30,505,31
202405,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,27577340.0,223316,3994905.55,2403,26264237.96,144925,4233778.71,14554,7080,91,7137,80
202403,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,6799292.22,32578,995175.81,985,5492550.26,14153,1347183.2,2222,1414,52,1286,54
202309,4113601,LOBATO,41,PARANÁ,SU,SUL,14627888.14,51917,5834808.66,4771,13478715.56,33695,4575515.5,9295,2415,213,2329,195
202304,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,40583343.6,196525,24129412.94,20067,38908717.82,130518,25015799.23,61903,9342,693,9019,670
202308,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,9458056.99,50470,7005363.82,5315,9368073.55,30383,5814187.15,12899,2641,213,2629,209
202412,2701506,CAMPO GRANDE,27,ALAGOAS,NE,NORDESTE,37182381.5,173166,1593351.41,2069,33866848.57,137459,2281255.84,6129,4824,67,4694,68
202504,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,78522159.78,464533,56984059.06,42885,74810800.27,244997,73804660.73,136171,11813,1040,11526,970
202203,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,15629434.56,27458,8888449.36,1868,12695494.61,19988,8180613.22,5338,1820,89,1788,92
202108,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,5541802.05,22374,3402007.97,499,5657797.11,24333,3803794.08,704,2521,41,2999,45
202207,1303502,PAUINI,13,AMAZONAS,NO,NORTE,5103812.63,32516,637905.74,560,4668894.63,26151,248873.43,917,2284,64,2162,62
202212,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,17999232.24,108524,9918364.55,1496,18283288.69,87258,9492582.96,4891,5200,77,5633,64
202405,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,9083390.61,36458,1216620.81,1278,10989895.42,16030,3040540.96,2644,1470,59,1351,52
202205,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,5861772.61,13225,1716512.21,1091,5375720.94,11701,1425700.46,1879,1171,84,1179,82
202207,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,28887408.79,125565,18795085.22,14810,30195996.79,94361,24209138.14,36461,7861,590,7568,574
202301,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,16179385.62,99743,6973090.58,1407,15737403.76,79124,6899919.73,4354,5278,80,5592,67
202011,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,242749.12,431,3153.75,5,137872.97,436,19366.4,13,166,4,187,3
202401,2403707,FELIPE GUERRA,24,RIO GRANDE DO NORTE,NE,NORDESTE,15739060.17,111507,1429928.15,2069,14389758.39,72712,1615956.39,9368,3319,92,3199,85
202210,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,12208755.93,91659,2139995.8,1852,12599922.13,67336,2166465.02,5431,5190,102,5276,100
202306,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,151818540.6,559960,268096977.46,58885,160512272.54,362930,296926056.86,174391,38218,4038,36566,4058
202404,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,63492334.56,346366,47312532.34,34760,61479560.02,193369,50085658.98,104906,10776,870,10492,823
202509,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,24407443.91,129699,11021972.9,7354,23876466.97,71467,12546927.23,22359,18463,1092,15658,1077
202308,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,49965954.58,259213,31579159.84,27616,45562725.23,157902,35809058.18,80885,9849,757,9545,727
202412,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,33801170.62,297851,4978909.22,5739,32397179.17,173102,5591636.48,22638,8036,150,7921,147
202411,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,75313128.08,435616,56965356.7,40155,74146945.76,232886,48552131.52,131175,11385,980,11119,922
202506,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,78997098.18,464053,63934742.59,44857,74600038.96,242933,69323203.33,146470,11946,1054,11641,1009
202012,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,120817.99,268,3767.48,10,171877.98,271,2100.0,2,87,2,109,2
202505,3161700,SÃO GONÇALO DO ABAETÉ,31,MINAS GERAIS,SE,SUDESTE,19018396.79,109124,15399289.35,10397,18326556.73,60021,12686372.6,25556,3450,294,3396,275
202210,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,14379719.31,87318,9697138.05,1361,14515255.29,72474,9159875.89,4025,4883,79,5225,63
202507,1303502,PAUINI,13,AMAZONAS,NO,NORTE,22618502.28,210196,3494596.65,5528,19301742.4,129125,2652395.7,15552,6002,132,5583,126
202503,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,32374488.21,272485,3665200.88,5220,31686314.59,166783,4194301.43,23233,7641,141,7636,129
202311,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,7419333.36,30274,3275203.53,2626,7572560.61,22609,2472631.96,5052,1620,130,1628,118
202304,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,5595046.34,14759,1024877.7,747,4487452.8,7780,4611429.24,1228,1203,48,1076,48
202311,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,52660202.12,292880,31028585.15,28476,50229803.38,170042,43772520.6,88900,10131,795,9821,762
202407,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,7734802.86,35394,1413072.27,1386,6187486.66,15607,1735026.39,3144,1485,62,1343,60
202104,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,2230720.02,8752,348332.53,231,2310847.96,8809,273758.27,313,1309,41,1645,46
202312,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,8367448.98,33546,3639829.64,2605,8784728.2,24896,2801122.52,5553,1672,122,1684,117
202102,1303502,PAUINI,13,AMAZONAS,NO,NORTE,453249.51,1364,15773.48,31,396630.03,1755,29046.63,25,291,7,312,9
202404,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,8008740.52,33487,1028130.72,1136,7048089.34,15047,1730818.88,2492,1457,54,1315,56
202102,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,1585439.97,4020,191414.6,53,1584478.27,4444,648324.6,91,774,13,1055,16
202309,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,20459417.58,82017,8594193.09,5074,19546361.3,48903,10859338.4,15634,3040,144,3006,145
202302,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,53691492.03,280121,23012519.0,19992,57315765.06,199442,20122636.06,52726,18178,1044,17643,1041
202109,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,69048460.11,167927,95941687.78,21468,69012544.82,142478,104796108.41,42359,24143,2474,22279,2660
202410,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,7806552.21,39982,892311.71,1148,5573111.41,17343,2445767.55,3043,1538,64,1377,63
202412,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,154523163.13,865922,60591466.84,48913,126808312.13,494116,61061333.25,160487,23425,1452,23286,1368
202402,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,6475488.76,29421,656951.13,917,4762355.61,12345,1336806.11,1971,1387,53,1263,53
202412,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,87241286.73,484752,55099867.28,41869,83050550.96,251549,48508831.14,147216,11458,984,11237,952
202307,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,46464381.01,242542,30625309.6,25087,44629804.18,152351,32478118.77,78401,9748,739,9472,716
202112,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,37576312.4,150929,13993005.49,11075,34276632.24,123008,15439183.9,25134,12402,758,12594,782
202506,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,34511186.42,288003,6536724.13,5864,32714198.04,175000,7180618.39,26314,7794,142,7761,129
202410,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,33991776.9,133944,10597592.04,8292,33524582.15,76091,17444200.94,30601,3631,184,3562,175
202402,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,21790365.41,215357,3642483.01,3273,21057690.13,119858,3013608.36,12108,7047,135,6983,123
202306,1303502,PAUINI,13,AMAZONAS,NO,NORTE,8322898.22,68336,2578997.43,1344,7035257.55,45031,1898861.5,2916,3614,77,3330,76
202201,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,81809675.95,223802,90187382.14,25783,91108684.75,177398,104470157.34,54634,27389,2748,25491,2857
202310,1300607,BENJAMIN CONSTANT,13,AMAZONAS,NO,NORTE,20818031.14,135098,6589062.99,3671,21131644.67,87351,5045288.87,3749,6643,192,6697,186
202208,4113601,LOBATO,41,PARANÁ,SU,SUL,9954912.81,28130,3576563.82,3217,9566091.06,22728,2799568.61,4778,1963,175,1903,164
202502,2403707,FELIPE GUERRA,24,RIO GRANDE DO NORTE,NE,NORDESTE,18797009.42,136059,2310271.66,3777,17048944.26,85707,2391655.4,15033,3741,110,3610,107
202404,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,26165871.1,206401,8748463.98,2324,25170054.02,134992,7011154.74,12633,6933,89,7004,72
202508,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,35684356.56,338198,5241917.18,7804,33501153.91,193340,5244353.19,26947,8539,175,8410,169
202503,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,11395226.0,46096,7731837.65,3510,10879754.82,28815,7810697.28,8306,1970,161,1973,151
202207,2104107,FORTALEZA DOS NOGUEIRAS,21,MARANHÃO,NE,NORDESTE,21777992.17,91600,3482978.49,3526,21069578.84,74751,3537525.15,10262,5263,169,5161,173
202209,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,3890311.02,11924,2789775.4,1700,3344712.04,6994,3116864.83,4005,1340,160,1184,171
202411,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,129578828.47,757298,54849804.98,45436,115316807.77,435196,47142016.8,133495,23114,1446,22719,1373
202110,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,3695418.9,12702,3053655.89,1328,3842975.66,11381,2777003.95,2217,1485,102,1397,110
202504,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,10706767.42,47149,1985881.05,1568,9436923.14,21281,3205162.62,2608,1580,73,1476,69
202408,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,32355620.47,130266,15540918.6,8380,32470934.11,71582,20341017.82,27825,3603,179,3539,176
202104,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,6884008.36,21140,3319115.11,2424,6839086.82,20914,5088861.34,2839,3286,270,3416,281
202301,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,3813533.58,11289,626648.77,624,2722168.03,5985,770313.83,900,1090,52,979,46
202401,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,12339529.17,54195,5590536.51,4101,12566327.89,30653,6045312.72,11295,2474,182,2444,168
202508,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,9651274.32,44627,1666484.82,1542,8767385.93,20236,2590706.2,3526,1624,75,1490,71
202205,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,9270310.06,61813,1990493.96,1357,9398287.31,48810,2017761.84,3366,4171,96,4420,87
202205,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,3103468.6,7648,440374.33,667,3878083.46,4802,3322464.13,618,851,42,745,38
202104,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,2810162.3,4604,897153.98,327,2013348.42,3631,633207.25,399,707,39,714,40
202308,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,5704324.09,20143,1047547.82,898,4005324.22,9436,1160689.98,1872,1302,55,1173,56
202407,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,69901522.91,382556,59026020.38,38031,66276489.72,210241,54175794.85,119170,11162,903,10921,856
202503,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,11084590.51,46055,1829310.2,1838,8560654.99,20509,4934033.04,3145,1578,73,1456,66
202412,4211603,NOVA VENEZA,42,SANTA CATARINA,SU,SUL,51062576.12,215786,157066087.42,23376,56629523.11,108398,192870280.01,246642,8196,958,7932,910
202308,5003256,COSTA RICA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,86799472.84,350431,95132498.66,35681,98039252.49,208795,96023027.14,106540,15447,1231,15026,1246
202209,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,13170956.18,79810,7015902.73,1320,13679935.43,67597,6393038.35,3452,4708,72,5056,61
202304,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,18844666.69,63843,8398825.13,4283,17230768.59,41465,9667039.24,12750,2792,122,2733,126
202105,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,4266657.51,6961,1783939.19,464,2807264.86,5227,998407.97,566,973,47,885,59
202207,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,9908516.39,71284,1467723.53,1574,10553685.08,54667,1350973.32,4101,4587,98,4763,99
202105,1303502,PAUINI,13,AMAZONAS,NO,NORTE,1207180.15,4796,119941.99,107,994130.71,4918,82359.66,77,793,25,725,27
202212,4113601,LOBATO,41,PARANÁ,SU,SUL,10679858.37,36005,3976524.53,3386,10846054.8,25694,3181477.82,6280,2141,171,2090,165
202306,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,4884710.49,16915,715197.09,720,5315804.47,8438,671254.68,1349,1241,52,1122,51
202408,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,30903886.77,245756,3512610.54,3038,29943453.39,154776,4336478.19,18162,7387,119,7430,90
202206,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,5698698.05,13552,1735938.17,1144,5547905.06,11925,1386142.01,2036,1216,88,1220,79
202312,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,6585329.96,30933,674566.96,926,5223290.3,45172,2574561.77,2283,1378,58,1292,61
202107,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,6733325.69,10857,1858651.6,687,4875083.8,8033,2074078.05,1270,1198,55,1068,55
202503,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,81232131.22,466926,59071066.44,43704,76971686.71,254844,52630470.31,139983,11749,1023,11475,989
202307,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,5139155.53,18569,997516.24,815,4717319.53,9009,987353.11,1524,1269,56,1158,58
202202,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,11312612.73,23195,5214822.55,1373,9926951.39,16692,5563899.86,4202,1708,80,1681,85
202012,3119906,CÓRREGO DO BOM JESUS,31,MINAS GERAIS,SE,SUDESTE,628784.36,1034,626981.58,159,719768.32,1107,429762.85,120,280,15,289,19
202208,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,3584167.45,8895,590890.68,568,2892957.99,5390,702657.28,846,959,46,861,46
202303,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,5135265.97,14335,1117327.91,671,3710819.54,7655,4464858.06,1467,1159,50,1055,56
202412,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,9700250.98,44538,8948302.92,6525,9725595.69,20095,10681645.24,16796,2112,255,2001,246
202307,2903607,BIRITINGA,29,BAHIA,NE,NORDESTE,17586716.83,158444,2797984.11,2676,17430519.78,98643,2259364.74,9227,6287,123,6314,115
202209,4307906,FARROUPILHA,43,RIO GRANDE DO SUL,SU,SUL,118488685.27,384217,220667786.17,44142,124235632.31,279799,235395732.92,118918,33548,3554,31816,3567
202102,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,3946901.42,10120,1704262.2,1179,3965656.72,9461,2096662.39,974,2064,191,2245,187
202305,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,5171189.46,16389,1164169.54,784,4737938.76,8511,2445563.22,1434,1220,53,1103,56
202505,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,11310646.28,46125,1917715.72,1479,9946866.59,20524,3728773.01,2462,1612,71,1489,71
202107,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,1246870.39,2489,294912.8,188,1385877.48,1926,214358.65,187,514,28,430,25
202209,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,3744606.42,9077,659439.38,585,3363762.02,5321,578042.31,902,989,47,892,47
202302,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,34404422.25,165851,24498609.15,17548,34140203.39,114730,17915084.78,51801,8875,665,8613,659
202208,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,29851949.05,129882,22139786.97,15696,29744079.63,95285,18882812.95,38231,7989,613,7690,594
202208,4215075,RIQUEZA,42,SANTA CATARINA,SU,SUL,3810421.46,11419,3141326.92,1706,3476370.14,6797,3745441.59,4313,1323,155,1142,169
202101,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,5375351.22,13055,3064261.17,1054,5397228.54,12475,3967057.23,1041,3326,210,3361,258
202206,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,11254876.77,60351,7599718.27,1121,11479879.58,52204,6561383.48,2629,4107,72,4533,63
202411,4120150,PORTO BARREIRO,41,PARANÁ,SU,SUL,8965519.03,40398,1207340.89,1256,7071265.08,17805,2132846.03,3404,1540,66,1416,66
202211,4310603,ITAQUI,43,RIO GRANDE DO SUL,SU,SUL,56425261.29,284645,24475187.6,20356,52274099.04,207274,25526672.77,55864,17579,1042,17321,1032
202508,5000203,ÁGUA CLARA,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,85836367.37,510924,68946686.3,49765,79384639.0,267369,68939329.92,164467,12144,1087,11840,1041
202412,1502764,CUMARU DO NORTE,15,PARÁ,NO,NORTE,38701530.8,151235,16124535.29,8326,38499910.74,82341,26339007.03,31481,3714,190,3629,185
202506,3502002,ANALÂNDIA,35,SÃO PAULO,SE,SUDESTE,24665665.85,86115,11889826.01,6674,19963697.87,45555,11282966.21,18371,2910,231,2802,227
202311,2616506,XEXÉU,26,PERNAMBUCO,NE,NORDESTE,23921236.91,176670,8493556.58,2063,23334172.14,120362,6161696.84,9659,6514,90,6643,77
